id;predicted;uq;resid
CHEMBL1393;-4.142287;0.43442655;-0.15874321816764336
CHEMBL1405;-1.680771;0.22592323;-1.0516227665902416
CHEMBL1466543;-3.3409083;0.27742147;-1.6590917110443115
CHEMBL1561191;-3.3073065;0.23048954;-1.6926934719085693
CHEMBL1628029;-1.8881541;0.30350417;-0.5383571123090944
CHEMBL1671971;-2.5676718;0.21271852;-1.294658410768907
CHEMBL174502;-2.4446578;0.15172866;-0.21195300528695293
CHEMBL1782331;-2.8222616;0.1761108;0.85377862333022
CHEMBL178334;-1.2243986;0.17053103;-0.306057230608602
CHEMBL178470;-1.9802045;0.1375442;0.3891398559785668
CHEMBL178559;-1.6390283;0.1508231;-0.5939677996163972
CHEMBL178665;-0.6897741;0.30067077;0.1215723719451205
CHEMBL178679;-0.9238;0.23243316;-0.03380729545242922
CHEMBL178857;-1.3126236;0.15926202;0.009643683285015081
CHEMBL179421;-2.7008822;0.24275374;-1.2991178035736084
CHEMBL179518;-1.2476203;0.19227272;-0.220283602360813
CHEMBL179852;-1.5483603;0.14582628;-0.09509232873838469
CHEMBL179929;-1.6929119;0.36268;-0.8053986904625741
CHEMBL180085;-1.5025165;0.15874991;-0.5388761770558079
CHEMBL180146;-1.368979;0.19807915;0.11370647210006313
CHEMBL180176;-0.744319;0.3229767;-0.4085805746919349
CHEMBL180253;-1.7393062;0.14659111;-1.0579613293591588
CHEMBL180300;-1.597073;0.16174355;-0.05613955482911548
CHEMBL180538;-1.7847147;0.12554969;-0.4681383321883894
CHEMBL180702;-1.0794529;0.20743151;0.3857259233526592
CHEMBL180707;-0.64521086;0.254975;-0.17069878872704558
CHEMBL180792;-1.5936363;0.11064525;-0.20108407747906787
CHEMBL180873;-1.0575312;0.22989908;-0.03833521587630884
CHEMBL180973;-0.95632166;0.22108148;0.4498166242990769
CHEMBL180995;-0.97925764;0.24344082;-0.43571570474800914
CHEMBL181248;-1.2465873;0.20971309;0.6338034197390048
CHEMBL181368;-1.2209854;0.21759218;-0.03428709250564976
CHEMBL181369;-1.1103258;0.18925934;0.06893312813523189
CHEMBL181404;-1.2283194;0.13842505;0.024199423853474622
CHEMBL181936;-1.2874212;0.23016725;0.20823998045383996
CHEMBL181944;-1.6488752;0.1426016;-0.5966374313029195
CHEMBL182157;-0.7545581;0.2149199;-0.49267846311150043
CHEMBL182237;-1.5666244;0.13305189;-0.2563278375476037
CHEMBL182402;-1.7624066;0.10597116;0.04640324396590878
CHEMBL182404;-1.4997302;0.19052967;-0.15348228439759692
CHEMBL182690;-0.92657137;0.251165;-0.032470023149951066
CHEMBL182751;-1.1524093;0.20969035;-1.0379223830610385
CHEMBL182794;-1.5113959;0.13944407;0.33530467218821536
CHEMBL182850;-0.43961114;0.3605427;0.8955430925630239
CHEMBL182887;-1.697559;0.099606015;0.044346485286240966
CHEMBL182902;-1.6270822;0.11221676;-0.31243702395803497
CHEMBL182980;-1.6127493;0.112791486;0.04454761408302943
CHEMBL183033;-0.22451264;0.38759324;-0.7754873633384705
CHEMBL183044;-1.6531367;0.12032045;-0.9067698948420206
CHEMBL183049;-1.7906654;0.09696726;0.09169538377128106
CHEMBL183067;-1.6217706;0.13676159;-0.21707847039118588
CHEMBL183086;-1.7268432;0.092713445;-0.3300616134595806
CHEMBL183090;-1.229916;0.19679509;0.505640106923564
CHEMBL183092;-1.7667708;0.074582525;-0.22000089457508265
CHEMBL183152;-0.9810597;0.24173032;0.08343257915786173
CHEMBL183162;-1.0023787;0.22981027;0.446076201396409
CHEMBL183263;-1.2332122;0.18684795;-0.4295455990918524
CHEMBL183333;-1.1278412;0.20247786;0.805621939473234
CHEMBL183344;-1.6202455;0.108380824;-0.06099578068003053
CHEMBL183367;-1.8057606;0.092438325;0.629669362968855
CHEMBL183368;-1.4410577;0.15305564;0.6629064316537099
CHEMBL183371;-1.5332526;0.16856341;-0.23759941478698066
CHEMBL183388;-1.6511235;0.13357842;0.2709122820005523
CHEMBL183399;-1.6334469;0.12931645;-0.3207955776003357
CHEMBL183467;-1.6361786;0.1185134;0.29375593188683924
CHEMBL183489;-1.9219027;0.102102526;0.5996833618212565
CHEMBL183584;-1.730403;0.10452651;-0.3630187386900672
CHEMBL183782;-0.54062545;0.3519821;0.2395954573313191
CHEMBL183889;-0.5584262;0.30386993;-0.21972504904010726
CHEMBL184003;-1.1446502;0.21967004;-0.7529768704194695
CHEMBL184151;-0.9896286;0.45724133;-0.15649942268309025
CHEMBL184202;-1.9630592;0.14031425;-0.17047972143479218
CHEMBL184448;-0.31651342;0.319706;0.11239343649538136
CHEMBL185012;-0.67450196;0.2923785;0.6331092703509608
CHEMBL185126;-0.40433094;0.3014836;-0.19772905227347326
CHEMBL185783;-1.5895491;0.18970221;-0.7815187976355058
CHEMBL185837;-2.327012;0.3398267;-0.25618671189586895
CHEMBL185890;-1.7241368;0.17060085;0.6449555833285958
CHEMBL185918;-2.0543478;0.15076387;1.3553777491887615
CHEMBL186073;-1.8932914;0.18352106;-1.0903349329451522
CHEMBL186513;-1.3538043;0.20068876;0.5756530995156484
CHEMBL186597;-1.156237;0.21671104;0.4572670018514201
CHEMBL186598;-0.75194174;0.23867957;0.19563923974556063
CHEMBL186643;-1.017239;0.25593728;0.512088996251322
CHEMBL186874;-0.6828926;0.28707546;-0.3171073794364929
CHEMBL186945;-1.4626616;0.15776473;-0.02870006987949969
CHEMBL187000;-0.8526939;0.2353943;-0.5090339206504664
CHEMBL187069;-1.6099424;0.13481563;-0.052815395463312376
CHEMBL187087;-1.7538006;0.17775837;1.2766793758497956
CHEMBL187105;-1.3977562;0.14537066;1.2950938770130684
CHEMBL187115;-0.95272136;0.33025217;-0.552428620974325
CHEMBL187207;-1.1259204;0.14581202;0.6487991602049592
CHEMBL187219;-1.5678833;0.159767;0.2668532574335529
CHEMBL187311;-1.2009722;0.16130073;1.1217909533923776
CHEMBL187313;-1.5080181;0.1602683;-1.2088195872750496
CHEMBL187314;-1.6610092;0.19029331;-1.0657180165598366
CHEMBL187392;-1.3694836;0.17514148;-0.17042849445308073
CHEMBL187393;-1.4568281;0.18524987;0.22637919599233136
CHEMBL187473;-1.3633374;0.15258743;-0.7765416888258581
CHEMBL187663;-1.2911702;0.22670081;-0.6226436129351693
CHEMBL187671;-2.8296897;0.35341167;-0.37443024152128146
CHEMBL187673;-1.9980819;0.14525776;0.2991119181951092
CHEMBL187915;-0.7857536;0.22648345;0.639625572071701
CHEMBL187937;-1.736407;0.1259715;0.5603157824940015
CHEMBL187978;-2.218801;0.13256636;0.23202928730968297
CHEMBL188049;-0.8264911;0.29842192;-0.28745223482941973
CHEMBL188051;-1.7657824;0.0668306;1.589691097206526
CHEMBL188189;-1.1355605;0.21707615;0.23247052555078096
CHEMBL188230;-2.1973302;0.14433914;0.4264782247927923
CHEMBL188246;-1.1057885;0.21732952;-0.4127254705633123
CHEMBL188299;-1.3168182;0.12642694;-0.7323997853654935
CHEMBL188391;-1.4589273;0.16851754;-0.31192473789183905
CHEMBL188410;-1.9090781;0.14357533;-0.9378772038345211
CHEMBL188458;-0.80983764;0.24421088;-1.1296816132868008
CHEMBL188515;-2.344244;0.25190866;-0.7828607950689097
CHEMBL188516;-2.2800443;0.1273043;0.1497105487504773
CHEMBL188517;-1.3126862;0.1927432;0.970263524088072
CHEMBL188527;-1.7483531;0.14081904;-1.2728361754050823
CHEMBL188528;-1.034553;0.28340903;0.779280545891567
CHEMBL188613;-0.8856599;0.2461925;-0.9338840620563036
CHEMBL188619;-1.48074;0.15053768;-0.92409376548621
CHEMBL188792;-1.7141292;0.20796615;-0.05672280212371161
CHEMBL188846;-1.0478032;0.1762476;0.7467731678644611
CHEMBL188882;-1.4001461;0.16514657;-0.33224763307583727
CHEMBL188900;-1.0488868;0.2369563;-0.6043257378048845
CHEMBL188951;-1.2909179;0.17105243;-1.726115465916212
CHEMBL188957;-1.7580459;0.076612465;0.7166532266307153
CHEMBL189002;-1.6120887;0.26063004;0.021024073240834884
CHEMBL189024;-2.6792874;0.22591618;0.4216088587550826
CHEMBL189025;-1.9567459;0.20183279;-0.06444343610912284
CHEMBL189039;-2.2498856;0.23491454;0.6478255677540687
CHEMBL189073;-1.4067602;0.16086386;-1.5372286593144948
CHEMBL189077;-1.6914575;0.17364922;1.2143362552748445
CHEMBL189080;-0.94331825;0.22070023;-0.1358629982525199
CHEMBL189200;-0.74253386;0.28741175;0.2511721687565171
CHEMBL189287;-1.3662155;0.26679647;-0.03172454121903456
CHEMBL189303;-0.58266646;0.31079844;-0.5634615789788666
CHEMBL189356;-1.1306225;0.1988899;0.6535012514220002
CHEMBL189541;-2.9521844;0.2781974;-0.10851340164816747
CHEMBL189556;-1.2149819;0.22344498;-0.44777591811498474
CHEMBL189658;-1.1594163;0.17206016;0.7792050762281524
CHEMBL189706;-3.1727679;0.21182056;0.8940142766259065
CHEMBL189822;-1.4021863;0.15152808;-0.16601544953849157
CHEMBL190025;-1.3397417;0.1910367;-0.8363495522075368
CHEMBL190038;-0.6942395;0.27404797;0.3932095015207722
CHEMBL190104;-1.1069927;0.24964632;-1.0690985374980642
CHEMBL190238;-2.7629611;0.2612858;-0.6684026149432896
CHEMBL190467;-0.69973505;0.31125912;-0.6012949502309368
CHEMBL190487;-1.0873747;0.28569427;-1.3391365741697512
CHEMBL190682;-0.8557101;0.24567032;-0.7877425872794919
CHEMBL191238;-0.6539871;0.28589988;-0.38740557549712284
CHEMBL191300;-0.80130637;0.26626557;-0.31263698538636553
CHEMBL191646;-2.618137;0.17881808;-0.2742360246164539
CHEMBL191648;-0.6578717;0.22681041;-0.20545113694540706
CHEMBL191710;-0.76705533;0.26181826;0.24854139278278753
CHEMBL191711;-2.747576;0.1662698;-0.38914456885013227
CHEMBL191714;-1.9493964;0.14220606;-0.6234752303590496
CHEMBL191715;-1.4164172;0.19714336;-0.22703543538969084
CHEMBL191716;-0.47043735;0.31822962;-0.45384193817293506
CHEMBL191759;-0.88772273;0.22066075;0.8085414845889719
CHEMBL191808;-0.5837154;0.2969706;-0.018344612089833734
CHEMBL191836;-2.0117164;0.17617063;1.5345951110945466
CHEMBL191841;-0.4269312;0.31868967;-0.05019005230801077
CHEMBL191901;-0.46781218;0.32522443;0.0698721718470664
CHEMBL191974;-1.5811298;0.17472783;0.3689421849484591
CHEMBL192000;-0.4944724;0.3029969;0.1722531195212229
CHEMBL192016;-0.54584086;0.33305246;-0.2534996900404347
CHEMBL192055;-2.4554262;0.15404968;-0.9924292282200478
CHEMBL192068;-0.58858794;0.30935305;-0.4367179255255429
CHEMBL192102;-1.5969008;0.23462544;-1.2770007771323444
CHEMBL192154;-0.46720064;0.30436447;0.03583687270472119
CHEMBL192187;-2.7586982;0.20435965;0.4565838480651614
CHEMBL192218;-0.63964415;0.31618047;0.1625228912459138
CHEMBL192260;-0.5427688;0.2945209;0.011289859374523425
CHEMBL192325;-1.0965086;0.29001614;-2.3226206855724816
CHEMBL192326;-3.0833306;0.2447085;-0.05654845514513296
CHEMBL192386;-0.761437;0.23569646;0.5573170161882219
CHEMBL192390;-0.7320056;0.32131764;0.3170322481900707
CHEMBL192586;-0.9103739;0.2565608;-0.04386858327660503
CHEMBL192587;-1.296214;0.27582142;-0.8798772745662404
CHEMBL192621;-0.5395306;0.2966729;0.17780273925782836
CHEMBL192765;-0.35254228;0.38860348;0.23859892884398115
CHEMBL192782;-0.5573322;0.31980297;-0.28776582232092796
CHEMBL192849;-0.75038224;0.25244242;0.010019555092700694
CHEMBL192876;-0.6227555;0.31786782;-0.33148698194298687
CHEMBL192901;-0.66403687;0.252289;0.6226441848445216
CHEMBL193010;-1.5755458;0.15144683;-0.7362080732444749
CHEMBL193064;-0.7162228;0.27022898;0.33601158095456224
CHEMBL193108;-1.0937833;0.2457324;0.19069327239984102
CHEMBL193146;-0.5781124;0.29088965;0.5367197382617274
CHEMBL193207;-1.6955348;0.26197055;-0.6033182510846946
CHEMBL193518;-2.4655483;0.29735354;0.06760826822920807
CHEMBL193726;-1.6623856;0.16078448;0.8989575893609518
CHEMBL193727;-0.4969481;0.30381808;-0.2020219111601308
CHEMBL194012;-3.6434839;0.30363402;-0.35651612281799316
CHEMBL194326;-0.7277026;0.24394593;-0.11114647309199166
CHEMBL194334;-2.9344025;0.16906376;-0.05770902196663741
CHEMBL194718;-1.7882326;0.15584981;-0.9335780502863993
CHEMBL194762;-1.2181903;0.22755867;0.9171603167215778
CHEMBL194772;-1.9158924;0.21537866;-0.4732737217699281
CHEMBL194873;-1.3742784;0.1553586;-1.3785380050179223
CHEMBL194936;-0.6078547;0.26716617;-0.5060886283764778
CHEMBL195039;-0.89307004;0.2720506;0.23985752835798757
CHEMBL195058;-1.3994608;0.19919056;-1.9015692031224773
CHEMBL195118;-2.9183297;0.17481148;-0.16731757256809665
CHEMBL195154;-0.54649067;0.33691886;-1.2169373243124488
CHEMBL195208;-0.74436414;0.23225513;0.3464241337458701
CHEMBL195212;-2.6818957;0.19752422;0.43885768419334426
CHEMBL195216;-2.7927995;0.17572922;0.3364334396797948
CHEMBL195217;-1.6147858;0.1375192;0.13766453572375803
CHEMBL195280;-0.74405783;0.3052643;-0.004130192857793369
CHEMBL195289;-0.62891024;0.31165177;0.18175221216898074
CHEMBL195290;-0.7397441;0.24895076;0.09629145031053499
CHEMBL195311;-0.6503566;0.2851896;0.5042285550695953
CHEMBL195371;-1.3454953;0.20798603;0.12538725516825777
CHEMBL195389;-1.5334659;0.23294331;0.5334658622741699
CHEMBL195465;-2.7825775;0.13906592;0.44412102104383244
CHEMBL195466;-2.7256775;0.19511403;-0.11254173167325066
CHEMBL195560;-2.3417041;0.27101895;-0.4908047825335067
CHEMBL195723;-3.9272947;0.3518029;-0.07270526885986328
CHEMBL195786;-1.3995683;0.19022025;-0.657336532015794
CHEMBL195788;-2.0401342;0.48923907;-0.2587188848966453
CHEMBL195807;-0.5184853;0.32515568;-0.2596659426901622
CHEMBL195878;-0.65690017;0.25360614;0.35587017180122876
CHEMBL195991;-1.3866093;0.17593217;-0.01133069279984511
CHEMBL196131;-1.3993298;0.16351254;0.35793709637406246
CHEMBL196283;-1.5655277;0.124973886;-0.09343716512842426
CHEMBL196509;-3.8379982;0.330088;-0.1620018482208252
CHEMBL196836;-1.3068869;0.19485557;-1.0255515485233935
CHEMBL2024376;-1.1492672;0.18640266;0.6579055028210008
CHEMBL2024377;-0.99079233;0.22641635;0.5758189861089245
CHEMBL2071180;-3.7542837;0.3228104;1.064087586582204
CHEMBL2071181;-3.2823467;0.31643188;0.16507542980810275
CHEMBL2071182;-3.3363764;0.2567855;-0.302112828350511
CHEMBL2071183;-3.3093655;0.30085763;-0.6419720078553661
CHEMBL2086964;-4.4249187;0.5064132;-0.5750813484191895
CHEMBL2086965;-3.56217;0.36359003;-1.4378299713134766
CHEMBL2111532;-2.1917837;0.10384409;0.03644762914565591
CHEMBL2113001;-1.3394264;0.19941436;0.5967012669725844
CHEMBL2113002;-1.2934209;0.15579998;-0.8619151266297957
CHEMBL2113027;-1.6232187;0.103210285;0.3444650546334138
CHEMBL2113354;-1.0324324;0.28765142;-0.2347392914599593
CHEMBL216279;-1.764644;0.096925944;-0.006207984885857609
CHEMBL216334;-1.7448579;0.13417603;-0.4043612053601531
CHEMBL216596;-2.0901344;0.0978637;0.2512852915106696
CHEMBL218220;-2.138079;0.22140795;0.5360189366658119
CHEMBL219126;-2.6527703;0.36770102;0.26538045449928305
CHEMBL219134;-2.0606236;0.08469699;-0.5636584500531976
CHEMBL219387;-2.1221275;0.17163257;0.06904908947556443
CHEMBL219467;-2.6379461;0.37399775;0.2400061201731778
CHEMBL219577;-1.7756381;0.13141593;0.20743637941811244
CHEMBL222501;-1.3140758;0.22836989;-0.7112300376661986
CHEMBL226267;-1.3743722;0.14738528;-0.4471412845235472
CHEMBL226268;-1.6373025;0.16826458;0.6550312848513618
CHEMBL226269;-1.3848263;0.15920682;-0.06077790074521627
CHEMBL226327;-1.379418;0.19186552;0.1672304110760836
CHEMBL226329;-1.5477802;0.1741169;-0.1388561131267343
CHEMBL226379;-1.7915328;0.3556324;-1.4125872277578537
CHEMBL231810;-0.8277054;0.19778621;0.22564539197281885
CHEMBL231811;-1.3203862;0.250371;0.71832618001298
CHEMBL231812;-2.503918;0.15074794;1.503917932510376
CHEMBL232022;-2.7105222;0.22953105;0.4051708053885812
CHEMBL232023;-1.6441159;0.2128766;0.7383200444673367
CHEMBL232468;-3.5419664;0.28072792;-0.15700356604256127
CHEMBL234524;-3.5694828;0.30934542;0.27281761308319563
CHEMBL234527;-3.5556648;0.2915288;-0.143305226580281
CHEMBL234733;-3.9274757;0.36472082;0.2285056865056565
CHEMBL235496;-2.77995;0.23153172;-0.11214469920232117
CHEMBL235497;-2.6398487;0.30148298;-0.3215723849600032
CHEMBL238890;-2.3989055;0.16888285;-0.777185743384905
CHEMBL238959;-3.3116453;0.23331375;-0.20023809158495354
CHEMBL238960;-3.3052475;0.24519932;-0.2615433671392826
CHEMBL238961;-2.8345547;0.21193214;0.20514507313849206
CHEMBL239723;-2.1217492;0.17479476;-0.22067351814825598
CHEMBL239938;-1.8720266;0.17705427;-0.0470515296853391
CHEMBL240157;-1.6302583;0.18127607;-1.085745021872714
CHEMBL240160;-2.2230897;0.10911645;-1.4671063850517072
CHEMBL240227;-2.870875;0.18404984;0.08840225757809872
CHEMBL240230;-3.395512;0.27449024;-0.35221035800108513
CHEMBL2403346;-2.1834974;0.15064113;-0.39628616772276715
CHEMBL2403347;-2.5561883;0.30196452;0.07906709023578173
CHEMBL2403348;-2.9362683;0.24804083;1.3027998740407747
CHEMBL2403351;-2.6295383;0.24398652;-1.0236742161221457
CHEMBL2403355;-2.52406;0.15982042;0.10908666293921598
CHEMBL2403356;-3.166478;0.29113123;1.0203498829466398
CHEMBL2403357;-3.0048537;0.24203898;0.8287624663776683
CHEMBL2403358;-2.762465;0.20273691;-0.12402572501989395
CHEMBL2403359;-2.8181143;0.21115234;-0.07951281058975779
CHEMBL2403360;-3.2422357;0.24385893;0.12829230824614157
CHEMBL2403361;-2.1458066;0.08959016;-1.196616129842592
CHEMBL2403362;-2.541847;0.21099518;0.28657448548202114
CHEMBL2403363;-2.805153;0.21986681;-0.609820454904412
CHEMBL240369;-2.0826735;0.2581744;-1.3871484663260634
CHEMBL240438;-3.066528;0.24843773;0.653228317812669
CHEMBL2407647;-4.089165;0.4747054;-0.0869260483318044
CHEMBL2407651;-3.645228;0.3697688;-0.5308633499675466
CHEMBL241256;-3.3618286;0.2770888;-0.10858192537839662
CHEMBL241257;-3.3303564;0.2744181;-0.038488147344009516
CHEMBL241300;-2.2718267;0.1429313;-1.418369335948924
CHEMBL241301;-2.911373;0.18129256;1.019278297318675
CHEMBL241303;-3.5213594;0.2725549;0.4311013907332346
CHEMBL241304;-3.4819171;0.28107998;0.11270128545789904
CHEMBL241484;-3.4811907;0.27465814;0.8856944596319454
CHEMBL241485;-3.6498272;0.3090223;-0.026774927684435568
CHEMBL242818;-3.3646102;0.25015226;-0.0840961247451677
CHEMBL244971;-1.8182622;0.2413358;-1.8807077849070022
CHEMBL245132;-3.326512;0.22566298;-0.3724579060236404
CHEMBL245133;-3.0681956;0.22520128;-0.14265778387873596
CHEMBL245378;-2.895004;0.21273553;1.1960340297063397
CHEMBL245575;-1.685352;0.3997556;-1.2461059028774204
CHEMBL245576;-3.684253;0.3133893;-0.3157470226287842
CHEMBL245577;-3.8523123;0.37058333;-0.14768767356872559
CHEMBL245771;-3.651011;0.35958076;-0.34898900985717773
CHEMBL246138;-1.7576051;0.18574879;0.7162123906779565
CHEMBL246139;-1.4387659;0.19681203;0.23464590078981495
CHEMBL246140;-3.4674516;0.27786905;0.5748005385409125
CHEMBL246341;-1.6162121;0.16586882;-0.5796875228163381
CHEMBL249700;-1.608062;0.21456724;0.07658311184263256
CHEMBL249903;-1.763227;0.20418033;-0.2974708544222153
CHEMBL249904;-1.4540143;0.20366696;-0.40331819513121947
CHEMBL250109;-1.7306939;0.20657158;0.33275392767592393
CHEMBL250110;-1.7959013;0.15045388;0.8227734449232504
CHEMBL251515;-1.687149;0.14708093;-1.7090502992441738
CHEMBL258509;-2.3830998;0.5660997;-0.9391195003461017
CHEMBL258552;-1.5230788;0.21466763;-1.8571324424638642
CHEMBL258553;-1.0811657;0.15762895;-2.1741068337547342
CHEMBL261680;-2.6295395;0.2562849;-0.8328585081528623
CHEMBL261780;-2.1327393;0.31050295;-1.4693206858317467
CHEMBL261781;-0.517942;0.30820528;-2.561239234691271
CHEMBL264216;-1.2489166;0.19238523;0.3879800052764688
CHEMBL264862;-2.4950764;0.12725455;-0.24528627157127048
CHEMBL276030;-3.4655192;0.28112042;-0.23345081450142358
CHEMBL28;-3.1553836;0.2281925;1.041440234576708
