id;predicted;uq;resid
CHEMBL119443;-0.96039385;0.41541395;-0.36182544869891564
CHEMBL1255834;-1.9893479;0.19290173;-0.3209204319095478
CHEMBL575603;-2.992391;0.13867581;-0.7313928274987767
CHEMBL198949;-3.2988117;0.39065936;0.298811674118042
CHEMBL311469;-2.9177701;0.6319121;-0.41325202371822023
CHEMBL1629810;-2.0962186;0.30667308;-1.1051785383524342
CHEMBL1197521;-3.924287;0.24242234;0.9242870807647705
CHEMBL476006;-2.8731472;0.048050035;-0.1787766668243047
CHEMBL605292;-3.052095;0.013046282;-0.9479050636291504
CHEMBL1642123;-1.6935186;0.35194787;0.21639738389117746
CHEMBL1642118;-1.5374068;0.2890675;-1.2092273967601495
CHEMBL2393271;-3.2227602;0.23545949;-0.35896195944861065
CHEMBL574977;-3.2808597;0.2064039;-0.3008624511630882
CHEMBL1630578;-3.4983356;0.2342779;0.6422111556569918
CHEMBL583365;-2.9097703;0.26936296;-1.0902297496795654
CHEMBL2393272;-2.6923916;0.14724532;-0.4836996250682546
CHEMBL574098;-1.7979016;0.24667618;-1.37818962865407
CHEMBL1082723;-3.2532184;0.21424575;-0.746781587600708
CHEMBL1197475;-3.9436686;0.19848792;0.9436686038970947
CHEMBL2032049;-2.6296976;0.3175223;-0.42720729007243463
CHEMBL411;-3.4069574;0.16008891;-1.2990687269665662
CHEMBL83;-2.0249565;0.28853717;-0.6378013669141183
CHEMBL221305;-1.471551;0.33766326;-0.40351032192441494
CHEMBL219265;-1.8256145;0.21169905;0.6214944697061358
CHEMBL1221451;-1.761457;0.23554316;-0.46385231532571636
CHEMBL202939;-3.7579358;0.19548497;-0.2420642375946045
CHEMBL377498;-2.0155098;0.33692873;-1.984490156173706
CHEMBL218587;-1.1445346;0.3806403;-0.7899638633834605
CHEMBL1222361;-1.4061425;0.27021268;-0.7952546510996266
CHEMBL1201356;-0.82585466;0.43385217;-0.28808869322633135
CHEMBL1065;-1.3338444;0.33274814;1.0136981371830134
CHEMBL564497;-3.8600206;0.21190466;-0.1048515711255682
CHEMBL373966;-2.509069;0.28520563;1.0777052017528779
CHEMBL1642126;-1.7469342;0.23199221;1.1448741841633705
CHEMBL369997;-3.8581555;0.19633561;-0.1418445110321045
CHEMBL202420;-4.081592;0.22921416;0.08159208297729492
CHEMBL204490;-3.8628814;0.21480559;-0.13711857795715332
CHEMBL372312;-3.9791293;0.25654098;-0.020870685577392578
CHEMBL379679;-3.8854141;0.20039654;-0.11458587646484375
CHEMBL203563;-3.8118849;0.22183673;-0.18811511993408203
CHEMBL381127;-3.6806164;0.18721801;-0.3193836212158203
CHEMBL379446;-3.8568451;0.20730516;-0.14315485954284668
CHEMBL204759;-3.6657104;0.25552467;-0.33428955078125
CHEMBL204254;-4.041062;0.22468239;0.0410618782043457
CHEMBL203403;-3.9639335;0.18928559;-0.036066532135009766
CHEMBL305906;-3.5258825;0.18048121;0.4159666195048932
CHEMBL153062;-2.9840806;0.16264819;-0.4260215235880511
CHEMBL575852;-3.5675936;0.20438913;-0.052438320602371746
CHEMBL471663;-2.1861324;0.17167482;-2.28386753561392
CHEMBL698;-3.1635833;0.12652397;-0.35069876920437215
CHEMBL1933404;-2.8239176;0.21719159;1.0835549378403506
CHEMBL633;-3.280074;0.1720653;0.6736925160386869
CHEMBL11262;-3.069621;0.36392233;-1.4603789700955065
CHEMBL1222363;-1.7719;0.19890444;0.9268020177784068
CHEMBL531;-1.9991719;0.22951774;-0.5794673569025814
CHEMBL35226;-3.0710282;0.18738209;-0.460450684467792
CHEMBL470432;-3.738198;0.25510055;1.8782196002738727
CHEMBL64948;-2.7025902;0.2303465;0.16258628227704852
CHEMBL2393250;-3.8337595;0.20067236;-0.16624045372009277
CHEMBL573863;-3.8099244;0.18811323;-0.19007563591003418
CHEMBL631;-2.853488;0.19203798;0.2691567440772933
CHEMBL574763;-3.7513762;0.19988717;-0.24862384796142578
CHEMBL1933402;-2.0700784;0.18519132;-0.6029425341735739
CHEMBL1852350;-2.8452706;0.069654636;0.025069174211869605
CHEMBL1823199;-2.745224;0.06254082;-0.2552100784558813
CHEMBL1852362;-2.761929;0.0642354;0.13354010513645553
CHEMBL1852424;-2.6953518;0.088082194;-0.07770285429871082
CHEMBL1852778;-2.645753;0.1027203;-0.48937974457745836
CHEMBL1852594;-2.7059333;0.05915143;0.2526149923962002
CHEMBL1852375;-2.7784853;0.07920241;0.1786022260830502
CHEMBL1852593;-2.769628;0.087049544;-0.20946485269521098
CHEMBL1852376;-2.7000282;0.075628206;-0.4786610586995401
CHEMBL1852774;-2.6014216;0.12970912;-0.13417730507842895
CHEMBL1852446;-2.5895755;0.122097805;-0.34284749727822783
CHEMBL1852623;-2.23768;0.119148;0.40517104563726947
CHEMBL1852345;-2.2624016;0.15133801;0.14845822850370993
CHEMBL1852391;-2.4407544;0.15158436;0.06600606759463234
CHEMBL1852330;-2.2126276;0.16912432;-0.24373838382179214
CHEMBL1852429;-2.2125056;0.14466509;-0.1585622832769853
CHEMBL1852495;-2.3952868;0.12917046;-0.05649963704711736
CHEMBL1852361;-2.301668;0.12224133;0.7230287187276063
CHEMBL1852450;-2.2329044;0.14182714;-0.14367252285241028
CHEMBL1852333;-2.214414;0.13591044;0.20157665659670787
CHEMBL1852483;-2.2753696;0.1224294;-0.08446583817484887
CHEMBL1852517;-2.114701;0.16825709;-0.19492913478734897
CHEMBL1852473;-2.1502383;0.16382354;0.36490844051718696
CHEMBL1852658;-2.154042;0.17744899;-0.6269949330821918
CHEMBL1852426;-2.0484667;0.17065553;-0.62639445830373
CHEMBL1852360;-2.335191;0.12625122;-0.2294750528232563
CHEMBL1852659;-2.3231666;0.13380572;0.15881375302598766
CHEMBL1852401;-1.5573796;0.26356083;-0.915376845931287
CHEMBL1852372;-2.3211417;0.14631698;0.04467991564487095
CHEMBL1852423;-2.0057955;0.18347341;-0.2706663253524435
CHEMBL1852331;-1.788911;0.22809474;-0.7942877889756419
CHEMBL1852502;-2.1357043;0.16754933;0.5966281801531461
CHEMBL1852472;-2.02148;0.17790969;-0.015946414475047632
CHEMBL1214176;-2.5007958;0.25161928;1.4216145951694161
CHEMBL1229274;-1.8060559;0.19162866;0.4838366087008341
CHEMBL1080555;-2.190468;0.18403058;0.017281804478961327
CHEMBL1080711;-2.3219488;0.1443298;1.00180248059732
CHEMBL1214115;-2.4395468;0.1102058;-0.5630511572183221
CHEMBL1229038;-2.0259748;0.1756746;-0.4845702596878132
CHEMBL1214046;-2.7192342;0.14035608;-0.08216948188319995
CHEMBL1229056;-2.6907625;0.09910886;-0.10092812918369232
CHEMBL1229296;-2.2691958;0.12927042;0.8542224470883861
CHEMBL1088163;-2.05684;0.18123059;-0.2953425751792338
CHEMBL1080728;-2.4073198;0.11579537;-0.028842862876327313
CHEMBL1229299;-2.337743;0.14360042;0.7249591871798005
CHEMBL1086756;-2.0982883;0.16967243;-0.6996713460839978
CHEMBL1229302;-2.1224225;0.15508847;-0.6830784014170668
CHEMBL1214546;-2.2470624;0.23025323;-0.2894959978846403
CHEMBL1214594;-2.1306472;0.18452573;-0.4926021079333007
CHEMBL1214113;-2.5189404;0.123882875;-0.13619798605039568
CHEMBL1214114;-2.7296925;0.1235121;-0.26020210461232773
CHEMBL1214175;-2.4036374;0.07281392;-0.21961188118769526
CHEMBL1214047;-2.283874;0.16536814;-0.864728619924501
CHEMBL1229288;-1.8575712;0.21311396;-0.017490019151892966
CHEMBL1081035;-1.9391431;0.17571199;-0.5522186321963942
CHEMBL1852420;-2.7664554;0.06912154;-1.2335445880889893
CHEMBL1852388;-2.08871;0.15929721;-0.20795512060515886
CHEMBL584554;-1.9751068;0.31041095;-2.0248931646347046
CHEMBL21343;-3.7878983;0.16268124;0.6773085917789983
CHEMBL157138;-0.9420991;0.5655745;-0.3589309012731121
CHEMBL84293;-2.8118715;0.20725615;1.652003681532922
CHEMBL86;-2.8894567;0.18597926;-0.48766729338405357
CHEMBL1123;-3.3640072;0.17097752;0.69376138149924
CHEMBL954;-2.6941497;0.14720765;-0.4103373787226734
CHEMBL575851;-2.5119789;0.22695632;-1.4880211353302002
CHEMBL213817;-3.932481;0.23878264;-0.2174459086222571
CHEMBL214499;-3.696581;0.16594997;0.07717447595404314
CHEMBL215040;-3.9708958;0.328215;-0.43067707846453196
CHEMBL3040350;-3.7484286;0.26551864;-0.2515714168548584
CHEMBL2393252;-2.2962418;0.26934266;-1.6327170806269233
CHEMBL2393253;-2.844308;0.3264364;-0.15176575501017808
CHEMBL2393268;-3.5562177;0.12494717;0.03691482120524503
CHEMBL2393279;-3.474994;0.24077365;-0.2591655690763761
CHEMBL2393255;-3.6257365;0.15555292;1.2419211090104136
CHEMBL573862;-2.609474;0.21108861;-1.3194848971705024
CHEMBL584205;-3.1502378;0.3077334;0.15416414420552016
CHEMBL583777;-3.0283766;0.25425372;-0.49092626995076083
CHEMBL574984;-3.4744647;0.1317996;-0.2596948583219816
CHEMBL574769;-3.4280255;0.17725658;1.044210118104652
CHEMBL1222364;-1.5758567;0.28544754;0.37173670298250294
CHEMBL511312;-2.130555;0.39972714;-1.6194448343819303
CHEMBL194691;-3.5162728;0.17009607;-0.15582507465629858
CHEMBL574532;-1.5613716;0.29705605;-2.1889053502888807
CHEMBL3040277;-3.7406576;0.21131952;-0.2593424320220947
CHEMBL2393249;-3.771155;0.17820539;-0.22884488105773926
CHEMBL2393257;-3.6370437;0.15120868;-0.36295628547668457
CHEMBL574099;-3.6388192;0.16966446;-0.36118078231811523
CHEMBL584574;-3.635243;0.16230142;-0.36475706100463867
CHEMBL574080;-3.729572;0.20173945;0.07810020552495756
CHEMBL293879;-3.7834451;0.22810158;-1.0065548788310892
CHEMBL52007;-4.951557;0.4177306;-0.048442840576171875
CHEMBL63289;-4.193339;0.4612182;-0.8066611289978027
CHEMBL579267;-3.4617014;0.20406514;-0.5382986068725586
CHEMBL575812;-3.0699627;0.47722107;-0.24221461649532072
CHEMBL60889;-3.5051873;0.14342448;0.9068345631562287
CHEMBL113956;-3.3001153;0.15834351;0.14782700252551262
CHEMBL259199;-2.8603342;0.106993094;-0.7194494386730845
CHEMBL406221;-2.8660042;0.078818254;-1.133995771408081
CHEMBL260907;-2.701989;0.08384583;-0.502131047185344
CHEMBL267615;-2.5532115;0.24456333;-1.1871512389174619
CHEMBL2031729;-2.5061128;0.16972138;-0.49388718605041504
CHEMBL1933401;-2.7199469;0.18159251;0.5051030132193919
CHEMBL573597;-3.6039345;0.21238379;-0.39606547355651855
CHEMBL1852811;-2.0000875;0.1638511;-0.1460405360597079
CHEMBL1852339;-2.1762302;0.16697988;0.38383850268619435
CHEMBL72187;-3.891535;0.20056018;0.18311414358171785
CHEMBL572661;-3.536951;0.18767165;-0.46304893493652344
CHEMBL1229295;-2.0381615;0.23466045;0.4470969091630761
CHEMBL1086613;-2.0665205;0.18642974;-0.07649434775470532
CHEMBL1080727;-2.2354538;0.18593208;-0.04784738463311511
CHEMBL1229298;-1.831615;0.2077387;0.4891922903386825
CHEMBL1086755;-1.8892255;0.2051418;0.06968154739880505
CHEMBL572904;-3.8122427;0.24639258;-0.18775725364685059
CHEMBL299213;-3.5390906;0.19637032;0.13909001641595387
CHEMBL50834;-3.322533;0.14833479;-0.6774671077728271
CHEMBL437728;-3.5544357;0.47288513;-1.4455642700195312
CHEMBL214178;-4.5397234;0.33485857;-0.46027660369873047
CHEMBL217860;-4.8468657;0.4370412;-0.15313434600830078
CHEMBL216429;-4.1980467;0.33204198;-0.8019533157348633
CHEMBL217501;-4.6122313;0.40424708;-0.3877687454223633
CHEMBL79496;-1.9562652;0.28980204;-1.0437347888946533
CHEMBL424895;-4.312023;0.3181428;-0.6879768371582031
CHEMBL214432;-4.4044557;0.32431877;-0.5955443382263184
CHEMBL215635;-3.5356948;0.3258485;-1.4643051624298096
CHEMBL2110300;-1.6952935;0.36028522;-2.3047064542770386
CHEMBL1275709;-3.7709568;0.23763604;-0.22904324531555176
CHEMBL82714;-0.99000657;0.40716514;-1.6853363467011961
CHEMBL83777;-0.93121964;0.43486285;-2.0687803626060486
CHEMBL84810;-2.7982635;0.11328923;1.9180217739092071
CHEMBL86091;-0.8437361;0.37461534;-2.1562638878822327
CHEMBL314107;-0.59913325;0.48646468;-0.1911519109357075
CHEMBL314885;-0.8830046;0.39325452;-0.14719017958664016
CHEMBL83073;-0.80850327;0.44923526;-1.83150087638183
CHEMBL315424;-0.86686975;0.38628334;-2.1331302523612976
CHEMBL82966;-0.8766401;0.39060268;-0.19339778520211537
CHEMBL315834;-1.3052062;0.31605396;0.6053684537515898
CHEMBL84081;-1.1136332;0.30401126;0.4433873027486299
CHEMBL315308;-1.7697532;0.27920344;0.7197603607770007
CHEMBL315772;-1.3906833;0.28577685;1.3694939942726523
CHEMBL84931;-1.2427307;0.3247946;1.1820328963788713
CHEMBL313604;-1.3452932;0.2868422;0.3354175305410747
CHEMBL83658;-1.0190707;0.3826956;-1.6852084966700707
CHEMBL331077;-2.573851;0.20179182;1.4738253784431627
CHEMBL310183;-1.4842153;0.27114478;0.9044316629351918
CHEMBL331188;-1.3118154;0.31243235;-1.648184219253097
CHEMBL1201353;-2.9207134;0.24492437;-0.4451487907199385
CHEMBL515307;-2.9099524;0.17155215;-0.09004759788513184
CHEMBL313189;-1.766171;0.30183926;0.1962121604495486
CHEMBL629;-1.4782311;0.29140845;0.6964756977733734
CHEMBL1628227;-1.2208846;0.32575777;-0.4418732701428778
CHEMBL549;-2.1943893;0.27776715;-0.27836710605549353
CHEMBL310018;-1.9851135;0.31928977;0.7151338249034436
CHEMBL79568;-1.371669;0.25506482;-1.628330945968628
CHEMBL415;-1.1462055;0.40476292;-0.3852733725705144
CHEMBL71;-1.689222;0.23288321;0.9698906912038343
CHEMBL564;-1.3467709;0.35786086;-0.6488643119910436
CHEMBL1411979;-3.1413152;0.23507617;0.26974228624062047
CHEMBL583787;-3.782995;0.1845744;1.1556291289877119
CHEMBL573835;-3.1257215;0.2196378;0.7793684801697225
CHEMBL572430;-3.8060217;0.18525146;-0.19397830963134766
CHEMBL657;-2.802525;0.14171042;-0.10434849123452139
CHEMBL122860;-2.0965967;0.16758657;-1.3013432908375644
CHEMBL54265;-3.4373765;0.18732011;0.7373741020337716
CHEMBL52264;-3.6145806;0.13226086;-0.3854193687438965
CHEMBL300209;-3.376572;0.16300137;-0.6234281063079834
CHEMBL54103;-3.681005;0.14841355;-0.21899487059768896
CHEMBL298544;-3.5316558;0.16899276;0.13165517144525074
CHEMBL53128;-3.5732977;0.1480742;-0.12670205852565175
CHEMBL52912;-3.2717812;0.2961668;-0.3282186078124387
CHEMBL905;-3.1566956;0.28186408;-0.7961762342434944
CHEMBL53485;-3.0589275;0.28732777;-0.24107196010624188
CHEMBL53467;-3.4954102;0.13952778;0.4954102039337158
CHEMBL412876;-3.2987716;0.1531571;1.1226803607410716
CHEMBL26427;-3.4098425;0.20970999;1.4098424911499023
CHEMBL18710;-3.0641828;0.33075225;-0.5558168421691603
CHEMBL584046;-2.5091152;0.2683529;-0.16940315992390298
CHEMBL571858;-2.6399267;0.18222363;-0.16895919537800053
CHEMBL565552;-2.77941;0.12975594;-0.27558597612264757
CHEMBL215278;-4.1279335;0.3020025;-0.6202545248089351
CHEMBL217820;-4.292827;0.36459604;0.3151035240751656
CHEMBL216741;-4.610715;0.33710912;0.17935114825556386
CHEMBL216821;-4.492132;0.3779159;-0.24823050260459567
CHEMBL215660;-4.490168;0.32316652;0.25971917325673566
CHEMBL216314;-4.101089;0.32250133;-0.10303098195402072
CHEMBL216406;-4.4689674;0.36400136;0.126544756921934
CHEMBL267320;-4.422744;0.30125687;-0.5772562026977539
CHEMBL216187;-4.453862;0.3049406;-0.546137809753418
CHEMBL216050;-4.5014987;0.3400135;-0.4985013008117676
CHEMBL216038;-3.7045724;0.26852715;-0.3091493388573374
CHEMBL214790;-4.1623225;0.36459327;1.0440577951202377
CHEMBL595449;-3.311348;0.25193024;-0.6886520385742188
CHEMBL3040291;-4.0315633;0.28617227;0.03156328201293945
CHEMBL2393267;-3.6231408;0.15537219;0.018159182312734057
CHEMBL575848;-3.5250132;0.14078562;-0.07996842121814973
CHEMBL1933403;-2.083466;0.21456702;-0.635035635858241
CHEMBL1933406;-2.8356085;0.14180918;-1.1643915176391602
CHEMBL1617116;-3.0447876;0.15375832;0.021535185706254012
CHEMBL1933408;-3.8372202;0.23720162;0.0788382501808913
CHEMBL1471412;-2.928701;0.115489796;-0.1533660103654353
CHEMBL1933396;-3.2154424;0.1935662;-0.1883641914952987
CHEMBL1933397;-2.9167466;0.12412333;0.032517846730921285
CHEMBL1933405;-3.6202924;0.15946065;-0.37970757484436035
CHEMBL1933407;-3.1862125;0.26596138;-0.8137874603271484
CHEMBL1933410;-2.9373188;0.119651735;0.1570014897397316
CHEMBL1933409;-3.1661289;0.17439292;-0.21804526498195997
CHEMBL1933573;-3.0727232;0.23358217;1.077087955655746
CHEMBL1933574;-2.0119796;0.26226184;-1.988020420074463
CHEMBL1933398;-2.844329;0.21431206;-0.7850804803740812
CHEMBL1933413;-2.9875305;0.15350692;-0.08983743538974753
CHEMBL1933412;-3.1633828;0.17142102;-0.8366172313690186
CHEMBL83220;-2.309777;0.22949548;-0.5302223691005112
CHEMBL215321;-3.5200138;0.32468215;-0.10199286380270323
CHEMBL1222362;-1.7287418;0.24910508;0.17243926425499057
CHEMBL64610;-2.578238;0.2025365;-0.32485197658545006
CHEMBL60047;-2.999241;0.101805285;0.442938612895432
CHEMBL517712;-2.0268776;0.23307629;-0.978302870825924
CHEMBL1201203;-2.4664967;0.22099967;0.681166870998144
CHEMBL442;-2.2585616;0.17028697;0.5103735841693366
CHEMBL1732;-2.247225;0.16717198;0.29298253671851215
CHEMBL516;-1.2424228;0.37061822;0.8550329927988438
CHEMBL534;-1.1723276;0.36135134;-1.0317923449835007
CHEMBL395110;-1.8615822;0.22122741;-0.8330230389375362
CHEMBL1626;-2.2767074;0.15771028;0.28107221621482803
CHEMBL648;-3.1570275;0.3289999;0.14800174089953977
CHEMBL42;-1.3458853;0.4003506;0.44171090851026995
CHEMBL310940;-2.2523732;0.20025173;-0.747626781463623
CHEMBL728;-1.8281338;0.29938003;-0.0639607812030536
CHEMBL574303;-2.6846514;0.3166313;-1.3153486251831055
CHEMBL217699;-3.5679758;0.33487022;-0.7380201232645787
CHEMBL386507;-3.5134428;0.4684014;-1.4865572452545166
CHEMBL2169981;-4.032867;0.30947062;0.0328669548034668
CHEMBL2169980;-3.229039;0.19645664;-1.3730210375468346
CHEMBL1642116;-1.6405641;0.21848759;-2.0743521639405453
CHEMBL1221449;-2.3173847;0.24892962;1.5392334694649892
CHEMBL1221450;-1.6083858;0.23274264;0.5669931161570827
CHEMBL1221452;-1.7261037;0.27270192;0.220953685124613
CHEMBL1221496;-1.5253798;0.27960125;-0.00609914008760426
CHEMBL1221497;-1.9709691;0.2560511;-1.740585087325182
CHEMBL1642117;-1.665784;0.27671874;-0.9756901091536969
CHEMBL2393254;-1.685162;0.23265016;0.21681461779188327
CHEMBL2393273;-1.8969405;0.29834226;-0.03654681810688398
CHEMBL2393251;-1.5656581;0.31127882;-0.373361683949887
CHEMBL3040312;-3.461366;0.26840633;-0.5386340618133545
CHEMBL3040299;-3.1768734;0.26027045;-0.8231265544891357
CHEMBL3039647;-2.5320647;0.35222793;-0.3594727813877743
CHEMBL3039632;-2.6091776;0.21932533;0.08154768854516536
CHEMBL3040352;-3.322536;0.24126782;0.22147663676058515
CHEMBL62366;-2.7069077;0.16726838;-1.363092415338123
CHEMBL27403;-2.59509;0.15306371;-2.1361914343176176
CHEMBL54914;-3.8212707;0.44841617;1.3812752303156008
CHEMBL65974;-2.606899;0.24962723;0.2269049828902885
CHEMBL65669;-3.1294653;0.22783174;-0.21053433606023475
CHEMBL302225;-2.2713518;0.24543239;-0.27864403726063225
CHEMBL3040317;-3.7561395;0.2256126;-0.24386048316955566
CHEMBL6437;-1.9893663;0.29273415;1.3574154666942744
CHEMBL3040287;-3.676843;0.25046727;-0.32315707206726074
CHEMBL2393256;-3.7167542;0.16345346;-0.17461597662180717
CHEMBL573305;-3.7444189;0.16739742;-0.14695131521433646
CHEMBL809;-3.106718;0.23655592;0.07208960672917186
CHEMBL81485;-1.1487771;0.3362835;0.29874386957616117
CHEMBL41;-2.9391494;0.16503014;0.8636024183376936
CHEMBL445;-1.210277;0.33328038;0.006156978670674329
CHEMBL21731;-2.2599497;0.3890408;0.36785508145258605
CHEMBL373084;-3.4456682;0.16436839;0.5591774953475377
CHEMBL128;-3.6660662;0.19327137;-0.11089106114281666
CHEMBL193;-2.513705;0.50678164;-1.7481048390385885
CHEMBL573553;-3.4968512;0.21335852;0.7267359110387046
CHEMBL1909065;-3.1966205;0.17136796;1.665141547282696
CHEMBL2393260;-3.823105;0.21089591;-0.1768949031829834
CHEMBL574547;-3.7449136;0.20497105;-0.25508642196655273
CHEMBL2393259;-3.8525045;0.17281511;-0.14749550819396973
CHEMBL574327;-3.904048;0.21451601;-0.09595203399658203
CHEMBL1617883;-2.8841672;0.17471156;-0.42737476403473984
CHEMBL1617896;-2.7302537;0.15526602;-0.3721800092396861
CHEMBL1617916;-2.033654;0.24683008;-0.09667979396192505
CHEMBL115769;-4.0413775;0.2927707;0.9490078447739552
CHEMBL1729;-2.864668;0.09306861;-0.02012747149292604
CHEMBL250699;-2.6843753;0.30231673;-1.315624713897705
CHEMBL88402;-2.3233886;0.36974734;1.5830258870133245
CHEMBL1852779;-2.273163;0.16959168;0.07176595589500234
CHEMBL2169982;-1.1915333;0.39649814;0.19153332710266113
CHEMBL14368;-1.599436;0.28021523;0.5994360446929932
CHEMBL2169985;-1.1777326;0.6734407;-1.4133320201658424
CHEMBL14276;-0.9615991;0.3688314;-0.038400888442993164
CHEMBL586213;-1.1805793;0.40695572;-0.5183906996408894
CHEMBL14255;-0.78705347;0.39860135;-0.05804457417105613
CHEMBL595301;-3.3063674;0.1949439;0.3063673973083496
CHEMBL584357;-2.605326;0.20388646;-1.3946740627288818
CHEMBL707;-3.074985;0.11947282;0.3393861276150525
CHEMBL2031578;-2.643289;0.10714742;-0.35671091079711914
CHEMBL2031734;-2.3438747;0.14742483;-0.6561253070831299
CHEMBL1852353;-2.6967294;0.07673177;-0.08788787101727458
CHEMBL1852363;-2.5419312;0.1657395;-0.17905459180998973
CHEMBL1852390;-2.1461918;0.17707697;0.16392060236387396
CHEMBL1852812;-2.0082502;0.21354622;0.12175951133874885
CHEMBL1852336;-2.1294951;0.14261927;0.3233151699064938
CHEMBL1852347;-2.74947;0.08348852;0.01195930482518115
CHEMBL1852662;-2.6359897;0.09147718;-0.4373620364017934
CHEMBL1852400;-2.719077;0.094851054;0.20987458795942437
CHEMBL1852334;-2.1551898;0.14135374;-0.12561617581493145
CHEMBL1852505;-2.0638392;0.1833836;0.09256334842070868
CHEMBL1852485;-1.6370518;0.25565025;-0.307430851395164
CHEMBL1852373;-2.0586085;0.17314543;0.04157519265312404
CHEMBL6966;-3.4222956;0.21043712;0.9495391210563229
CHEMBL296419;-2.4549515;0.1900883;0.20209849375460376
CHEMBL511;-2.9326866;0.15418582;-0.12039187617690139
CHEMBL2393404;-2.8188305;0.11412096;-0.2526833149827845
CHEMBL3040355;-1.3962425;0.31921813;-1.0335097806509066
CHEMBL573617;-2.8446212;0.13500452;-0.2268926236070521
CHEMBL1509570;-2.9757032;0.33470812;-0.2945096154553246
CHEMBL601859;-2.9232137;0.23802285;0.06407542302712432
CHEMBL605787;-1.7977086;0.23234439;0.1956486392338661
CHEMBL601855;-2.2774205;0.22396097;-0.7371000179754534
CHEMBL601022;-1.9071498;0.17445996;0.3886358518396418
CHEMBL601249;-2.7139006;0.23303786;-0.1255774812731243
CHEMBL601872;-1.9201907;0.23735245;0.022563600657495853
CHEMBL601250;-2.873513;0.2771203;-0.42227395692946557
CHEMBL600822;-2.4155416;0.2528817;0.11451165320076484
CHEMBL495250;-2.37125;0.21680945;-0.7587620355025928
CHEMBL493816;-2.373766;0.2669548;-1.3151875172028475
CHEMBL493625;-2.9847848;0.26915497;1.228909985864984
CHEMBL427518;-2.963132;0.2004596;-1.022069953762521
CHEMBL194305;-2.976374;0.10177959;-0.023626089096069336
CHEMBL480699;-1.320586;0.33561426;0.29120218842502
CHEMBL18785;-2.967214;0.14078669;0.49739209153526476
CHEMBL7257;-3.449548;0.11295168;1.0516079973857022
CHEMBL315044;-1.4778781;0.26624432;0.18784348235696435
CHEMBL2169978;-1.3756772;0.46058556;-0.7035040180736867
CHEMBL573596;-2.252237;0.16533656;-1.74776291847229
CHEMBL415933;-3.6362786;0.381934;-0.23372122933154715
CHEMBL53662;-4.47181;0.34188232;-0.5281901359558105
CHEMBL52800;-4.715142;0.33078954;-0.28485822677612305
CHEMBL300725;-4.481394;0.3536712;-0.5186061859130859
