id;predicted;uq;resid
CHEMBL1668411;-2.1262352;0.39498597;-0.9877081056485117
CHEMBL1668418;-4.69056;0.2561622;-0.30944013595581055
CHEMBL1668419;-4.158469;0.16187686;-0.8415307998657227
CHEMBL1682007;-4.2471123;0.21206778;0.5481422698339036
CHEMBL1682008;-3.7194636;0.22648653;0.020493582471232674
CHEMBL1682009;-4.2946596;0.28727993;0.59568961022697
CHEMBL1682010;-4.121313;0.16331576;-0.5776569092432453
CHEMBL1682011;-4.5889935;0.23618501;-0.10997645498909492
CHEMBL1682012;-4.477177;0.19907968;-0.22179286123909492
CHEMBL1682013;-3.905037;0.33480355;-0.7939330780664875
CHEMBL1682014;-4.8365765;0.28446406;0.13760645745597344
CHEMBL1682015;-4.57434;0.23697484;-0.12463013769783515
CHEMBL1682016;-4.561054;0.2697162;-0.13791577459969062
CHEMBL1682017;-4.564068;0.2163435;-0.13490216375984687
CHEMBL1682018;-4.441051;0.26713425;-0.2579189980188801
CHEMBL1682019;-4.608573;0.25643328;-0.0903970444361164
CHEMBL1682020;-4.759014;0.267533;0.06004412530265313
CHEMBL1682021;-4.4994664;0.20262954;-0.04584069724585316
CHEMBL1684800;-3.2416642;0.10539243;-0.8144780908401801
CHEMBL1738710;-3.9437222;0.11831156;-0.05627775192260742
CHEMBL1738758;-3.974143;0.31414106;-0.025856971740722656
CHEMBL1822138;-4.6060867;0.23862581;1.9071167266210125
CHEMBL1822145;-4.592105;0.2331466;-0.10686509253181953
CHEMBL1822146;-4.844642;0.2831095;0.1456721579869793
CHEMBL1822151;-4.6594214;0.18728752;-0.03954856039680976
CHEMBL1834657;-3.7407064;0.20431834;-0.2592935562133789
CHEMBL18797;-4.1902637;0.13635446;1.1520411098002268
CHEMBL1909070;-3.993379;0.1066834;1.0821682229207963
CHEMBL1916359;-4.2713737;0.18249719;0.2713737487792969
CHEMBL1922114;-4.6557665;0.26825914;-0.20755637299887386
CHEMBL1922119;-4.5795703;0.2499843;0.2178424574089206
CHEMBL1922120;-4.170258;0.1993136;-0.3979436788704618
CHEMBL1922122;-4.6693397;0.26000163;-0.038230519268102725
CHEMBL1922123;-4.632724;0.3650582;-0.32631758403251965
CHEMBL1922199;-4.456776;0.20325252;-0.17669231345922487
CHEMBL1922204;-4.768202;0.28205708;-0.1182888971695526
CHEMBL1922205;-4.7338786;0.24343023;-0.1692113744736332
CHEMBL1922208;-4.7967873;0.30642277;0.49575726629890937
CHEMBL1922209;-4.595668;0.20848551;0.36521891767201886
CHEMBL1922210;-4.7200847;0.33041444;-0.10599013549501635
CHEMBL1922211;-4.665622;0.27686843;0.30389439832688936
CHEMBL1922212;-4.560881;0.18607329;0.01681309349762472
CHEMBL1922213;-4.5369673;0.20993938;0.07456927962789894
CHEMBL1922214;-4.6740913;0.231457;0.3316686582891215
CHEMBL1922215;-4.5009007;0.20200264;-0.4435819267583234
CHEMBL1922217;-4.584993;0.2335924;-0.13101045804520073
CHEMBL1929238;-3.7261732;0.13499174;-0.7509480922593355
CHEMBL1933552;-3.6956294;0.109978676;-0.7814918964280366
CHEMBL1933576;-3.9562173;0.16516073;-0.043782711029052734
CHEMBL1933582;-4.0443964;0.1861409;0.044396400451660156
CHEMBL1945559;-3.8703256;0.103367716;-0.12967443466186523
CHEMBL1952210;-4.142102;0.14410971;0.6592281810702012
CHEMBL1990583;-3.7311234;0.22950043;1.2598317363592741
CHEMBL199395;-3.5774958;0.0961056;0.8293077863635512
CHEMBL2012519;-2.6198092;0.3755166;-0.35791445459304727
CHEMBL2036343;-4.333451;0.23529644;0.03242079855598945
CHEMBL204420;-3.8973556;0.09022748;-0.10264444351196289
CHEMBL2064628;-3.7832437;0.15249333;1.5527947347801732
CHEMBL206783;-3.9030676;0.12808523;-0.09693241119384766
CHEMBL206955;-4.193657;0.19094631;0.19365692138671875
CHEMBL207037;-3.8347135;0.11286304;-0.16528654098510742
CHEMBL207130;-3.991624;0.11603361;-0.008375883102416992
CHEMBL207228;-4.1425533;0.1724654;-0.5564166748682453
CHEMBL207235;-3.9235315;0.09952896;-0.07646846771240234
CHEMBL207246;-4.003415;0.10311269;0.0034151077270507812
CHEMBL207400;-4.550034;0.2726436;-0.14893595816292304
CHEMBL207445;-3.798593;0.1359705;-0.20140695571899414
CHEMBL207544;-3.8005927;0.19211571;-0.6339762431302685
CHEMBL207584;-3.9618225;0.07198896;-0.038177490234375
CHEMBL207674;-3.9296637;0.08929985;-0.07033634185791016
CHEMBL207687;-4.076962;0.19643931;0.07696199417114258
CHEMBL207718;-3.969806;0.08867659;-0.03019404411315918
CHEMBL207815;-3.7980976;0.10774231;-0.2019023895263672
CHEMBL208048;-3.9775405;0.10467529;-0.02245950698852539
CHEMBL208118;-4.0532746;0.10499335;0.05327463150024414
CHEMBL208286;-3.8970518;0.07322252;-0.10294818878173828
CHEMBL208292;-4.0805473;0.19285157;0.08054733276367188
CHEMBL210390;-2.9787128;0.24853154;-0.10046844888270767
CHEMBL211003;-3.9987016;0.22963169;-0.0012984275817871094
CHEMBL211501;-2.8196812;0.25079915;-0.5058344957606091
CHEMBL212382;-4.0007305;0.06757028;0.0007305145263671875
CHEMBL212968;-4.1194415;0.21050149;0.11944150924682617
CHEMBL213423;-3.993517;0.10377453;-0.0064830780029296875
CHEMBL213451;-3.8781183;0.17057489;-0.12188172340393066
CHEMBL214198;-4.0160637;0.19406635;0.016063690185546875
CHEMBL215652;-4.0374684;0.08597475;0.03746843338012695
CHEMBL215803;-3.4501603;0.14494556;0.45016026496887207
CHEMBL2178352;-4.0525427;0.18564177;0.052542686462402344
CHEMBL2205766;-3.3772836;0.24024047;-0.6227164268493652
CHEMBL225519;-3.200831;0.1860229;-0.7991690635681152
CHEMBL226403;-3.5797493;0.12352385;0.043190903207888987
CHEMBL226471;-3.6900578;0.1292165;0.027299922835027246
CHEMBL2312290;-4.276025;0.1834738;0.9476452149816725
CHEMBL2312301;-4.2955246;0.18786153;-0.18159665755169385
CHEMBL2312303;-4.379054;0.19109699;0.2270716740615688
CHEMBL2312304;-4.13803;0.21202685;-0.06473063520814115
CHEMBL2312645;-4.412375;0.263827;-0.06474628142254346
CHEMBL2312646;-4.419945;0.28281292;-0.05717649153606885
CHEMBL2312649;-4.371637;0.258243;-0.10548438719646924
CHEMBL2312652;-4.1784844;0.17086287;-0.2986368148698091
CHEMBL2312654;-3.9270852;0.27510312;-0.5500360935105562
CHEMBL232599;-3.896247;0.20671391;-0.10375308990478516
CHEMBL232600;-4.0677204;0.10001679;0.06772041320800781
CHEMBL232601;-3.9396439;0.13165332;-0.06035614013671875
CHEMBL232610;-4.1061764;0.177194;0.10617637634277344
CHEMBL2333365;-3.8749604;0.17712848;-0.12503957748413086
CHEMBL233794;-4.027876;0.11231365;0.027875900268554688
CHEMBL2338333;-4.6373405;0.2200422;0.20597678149530907
CHEMBL2338334;-4.792104;0.29947123;-0.20789623260498047
CHEMBL2338335;-4.8740993;0.35569814;-0.1259007453918457
CHEMBL2381116;-3.914612;0.093675874;-0.38641794083915215
CHEMBL2381601;-3.8617294;0.100406826;-0.6153918712510347
CHEMBL2385543;-4.102045;0.14340915;-0.37507619551556104
CHEMBL2408788;-1.7573117;0.72301435;1.8273821416900093
CHEMBL2408789;-0.5757364;1.0187104;1.2639825424095168
CHEMBL2408790;-1.3549839;0.83760244;1.8986178926903539
CHEMBL2420909;-3.9016924;0.1120105;-0.7704054674938225
CHEMBL2420911;-3.8461726;0.11374716;-0.7336110254345591
CHEMBL242237;-3.957383;0.15980288;-0.4405570912678627
CHEMBL242753;-2.5998945;0.46637583;-2.0990754807154133
CHEMBL2436978;-4.0370626;0.13174257;0.238411999513227
CHEMBL2443026;-1.9297131;0.516931;0.9297131299972534
CHEMBL2443044;-1.470131;0.6701717;0.4701310396194458
CHEMBL2443138;-1.344615;0.66772324;0.34461498260498047
CHEMBL2443139;-1.715469;0.5651711;0.7154690027236938
CHEMBL245884;-3.182433;0.12652236;-0.09632071101447437
CHEMBL246088;-3.317519;0.09929254;0.20357559720183005
CHEMBL246089;-2.766111;0.26568124;-0.40998036199147236
CHEMBL247250;-2.9385889;0.17161871;0.23272514536683708
CHEMBL247619;-2.843122;0.0752317;0.19184399146450248
CHEMBL247797;-2.8472831;0.20831935;-0.10647656680952267
CHEMBL247798;-2.7837086;0.23214947;-0.1322186393094209
CHEMBL24944;-3.5084088;0.1489994;0.7139207382071633
CHEMBL255465;-1.0970345;0.8331888;-1.818892757351413
CHEMBL257834;-3.3965092;0.13935325;-0.08061208418743604
CHEMBL259551;-3.5122106;0.14750509;0.23345700657585766
CHEMBL261849;-3.8111906;0.17360829;-0.18880939483642578
CHEMBL274064;-4.3213224;0.15797292;0.04256884014824536
CHEMBL280074;-4.14998;0.18240279;0.3048820281925302
CHEMBL290106;-2.4960308;0.37299109;-0.0894299220133834
CHEMBL291338;-3.1243494;0.19913638;0.17691563381058106
CHEMBL296586;-3.939501;0.17454945;-0.014741462304925346
CHEMBL296682;-3.299797;0.2089563;-1.7002029418945312
CHEMBL319244;-3.6373281;0.1743717;0.8010040321814316
CHEMBL323336;-4.220798;0.20328815;-0.2563232391251802
CHEMBL332551;-2.8071961;0.3182884;0.8578061336443938
CHEMBL35482;-4.142656;0.14600947;0.6954978181145677
CHEMBL356164;-2.7893665;0.18700662;-0.6085735249836826
CHEMBL357047;-2.849193;0.17938006;-0.5487469125111484
CHEMBL359106;-1.5969504;0.5583103;0.8187991614129262
CHEMBL361708;-1.7786821;0.81105953;0.9036208493020865
CHEMBL369976;-2.9641776;0.12540914;-0.7433925676079456
CHEMBL370379;-3.1882;0.17882648;0.04207196127000401
CHEMBL376967;-3.9647803;0.09063288;-0.035219669342041016
CHEMBL377772;-4.011021;0.12467294;0.011021137237548828
CHEMBL378370;-3.9997382;0.10672016;-0.0002617835998535156
CHEMBL378963;-3.123363;0.12913302;-1.4448387060311063
CHEMBL379601;-3.7813382;0.1441982;-0.21866178512573242
CHEMBL379849;-3.786821;0.13633946;-0.32712246378754983
CHEMBL379905;-4.012775;0.11573857;0.012774944305419922
CHEMBL379929;-3.9965632;0.13111243;-0.0034368038177490234
CHEMBL38;-2.6964242;0.2843033;-0.0639982375888617
CHEMBL380006;-4.0667257;0.12146203;0.0667257308959961
CHEMBL380386;-3.8985093;0.1077771;-0.10149073600769043
CHEMBL380454;-3.985749;0.0848846;-0.014250993728637695
CHEMBL380889;-3.984034;0.11116957;-0.015965938568115234
CHEMBL380946;-2.1842573;0.40408856;-0.39552632771117047
CHEMBL382638;-3.8283224;0.13631833;-0.1716775894165039
CHEMBL382822;-4.074654;0.12148967;0.07465410232543945
CHEMBL382823;-3.7660668;0.09922546;-0.2339332103729248
CHEMBL383104;-2.7961407;0.29950774;0.34898263943414776
CHEMBL383246;-4.124234;0.20276798;0.12423419952392578
CHEMBL383264;-4.266032;0.24396329;1.3069908266120125
CHEMBL383541;-3.1735995;0.16647717;-0.9353036460846722
CHEMBL383760;-3.954205;0.063796945;-0.04579496383666992
CHEMBL388590;-3.201547;0.15964946;-0.08759592850740638
CHEMBL388978;-3.8270304;0.17207952;0.6483617383598532
CHEMBL389745;-3.7261178;0.08688809;-0.2738821506500244
CHEMBL391655;-3.9454088;0.10300503;-0.05459117889404297
CHEMBL391656;-4.1787844;0.19842465;0.17878437042236328
CHEMBL395080;-3.9578364;0.12990479;0.2588663852056077
CHEMBL395157;-4.046735;0.14631556;-0.9532651901245117
CHEMBL397332;-3.1392362;0.14525278;0.3910481847705336
CHEMBL397591;-2.644347;0.29341426;-0.7535930562336826
CHEMBL398601;-3.968801;0.09877692;-0.031198978424072266
CHEMBL402548;-3.5458245;0.3070912;-0.4541754722595215
CHEMBL406375;-3.9546223;0.16137455;-0.04537773132324219
CHEMBL408;-3.1524076;0.15005675;0.05968700149509942
CHEMBL421;-4.063694;0.19806474;0.26215309405382126
CHEMBL425601;-4.0109043;0.21137498;0.010904312133789062
CHEMBL437885;-3.9961386;0.15451919;-0.0038614273071289062
CHEMBL437943;-2.99525;0.1622097;0.6730306919146405
CHEMBL438485;-2.0162985;0.41989303;-2.682671471850057
CHEMBL440356;-3.6642694;0.19075039;0.9326806821399214
CHEMBL445178;-3.6360922;0.13147016;0.0026237303945348955
CHEMBL454617;-4.710698;0.26871216;0.732974522457734
CHEMBL455389;-4.2231345;0.14267208;-0.15707672404192863
CHEMBL455641;-4.0721807;0.17119281;-0.4329692303340664
CHEMBL461139;-3.8143475;0.14954397;0.7729548204112331
CHEMBL461140;-3.3372712;0.09485552;-0.07770213443932406
CHEMBL466496;-4.3221545;0.17526442;0.6593966902605644
CHEMBL467079;-3.5628805;0.118473105;-0.2364600334013356
CHEMBL468125;-4.2591047;0.19457582;-0.4398652756372883
CHEMBL477817;-4.002489;0.106914856;-0.6964809143701984
CHEMBL481248;-4.405107;0.27172533;-0.29386298300423164
CHEMBL486540;-3.8449545;0.13663054;-0.5632854746502289
CHEMBL486541;-4.368843;0.23751438;-0.06890748420710668
CHEMBL487153;-3.7283158;0.07894511;-0.4270202072343485
CHEMBL487154;-4.3649797;0.21980509;0.4459016515814458
CHEMBL487356;-4.3802075;0.18269403;0.11775644887430659
CHEMBL496;-2.9121435;0.14208569;0.6198873975003356
CHEMBL507666;-4.174152;0.16177894;-0.2005964485796845
CHEMBL509;-3.6003335;0.20208342;0.10285091485736109
CHEMBL511410;-3.8518097;0.18520133;0.22856044966862843
CHEMBL519113;-4.336267;0.19535051;-0.2078010498739573
CHEMBL520871;-4.1753488;0.16223836;-0.05253794591616412
CHEMBL520882;-4.2177153;0.12841865;0.4773525738724551
CHEMBL524266;-3.5929148;0.18620066;0.6655444566783837
CHEMBL547;-2.8738947;0.18701419;0.20925271591115946
CHEMBL561708;-4.2360225;0.16439757;-0.46294753195442695
CHEMBL564829;-3.8444984;0.16516592;-0.1555016040802002
CHEMBL565286;-4.025199;0.19848382;0.025198936462402344
CHEMBL569880;-3.9777153;0.11525005;-0.022284746170043945
CHEMBL571040;-4.044374;0.12935291;0.04437398910522461
CHEMBL574646;-4.13392;0.18981168;0.5318602013905434
CHEMBL590109;-3.6173208;0.16046005;-0.3826792240142822
CHEMBL591325;-3.810737;0.07514493;-0.18926310539245605
CHEMBL597754;-2.6270587;0.3178932;-0.16673164026027676
CHEMBL599224;-2.5940156;0.30084732;0.26767973736836703
CHEMBL599428;-2.7878094;0.18262292;0.43370093280084143
CHEMBL603;-3.4474509;0.25943688;0.7166686005695726
CHEMBL604712;-3.9137387;0.26443726;-0.08626127243041992
CHEMBL606245;-4.349967;0.1815995;-0.3490030014673664
CHEMBL606964;-3.5264678;0.11089623;-0.5739027449771825
CHEMBL75680;-4.14496;0.23377356;-0.197462754216982
CHEMBL77155;-4.283646;0.21229312;-0.41532389761604804
CHEMBL86754;-3.5163648;0.20009218;1.048017482438795
CHEMBL93645;-3.7265089;0.25111508;-0.046326071419315884
CHEMBL99743;-4.4125338;0.22081268;-0.06458749464886182
